1;1;54;BOB;Hallo.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '54', 'BOB', 'Hallo.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;55;SARAH;Geben Sie mir Ihren Mantel.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '55', 'SARAH', 'Geben Sie mir Ihren Mantel.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;56;BOB;Gehen wir nicht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '56', 'BOB', 'Gehen wir nicht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;57;SARAH;Nein. Nein, wir essen hier.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '57', 'SARAH', 'Nein. Nein, wir essen hier.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;58;BOB;Oh. Essen – das wusste ich. Ich dachte, wir gehen aus.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '58', 'BOB', 'Oh. Essen – das wusste ich. Ich dachte, wir gehen aus.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;59;SARAH;Nein, wir bleiben hier.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '59', 'SARAH', 'Nein, wir bleiben hier.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;60;BOB;Ach so … (besieht sich die Wohnung) Nett hier.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '60', 'BOB', 'Ach so … (besieht sich die Wohnung) Nett hier.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;61;SARAH;Danke. (nimmt seinen Mantel und trägt ihn ins Schlafzimmer);;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '61', 'SARAH', 'Danke. (nimmt seinen Mantel und trägt ihn ins Schlafzimmer)',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;62;BOB;Gibt´s … irgendwie … ein Anlass?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '62', 'BOB', 'Gibt´s … irgendwie … ein Anlass?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;63;SARAH;Der Geburtstag meines Vaters.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '63', 'SARAH', 'Der Geburtstag meines Vaters.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;64;BOB;Ah. Wenn ich das gewusst hätte. Ich hätte ich mein Geschenk mitgebracht.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '64', 'BOB', 'Ah. Wenn ich das gewusst hätte. Ich hätte ich mein Geschenk mitgebracht.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
